port_code,ptent_yr,voyage_no,callsgn,vessel_name,vessel_type_name,vessel_nationality_code,vessel_nationality_name,mrn_no,bl_no,master_bl_no,io_se_code,io_se_name,facility_name,cargo_se_name,cargo_name_raw,dg_un_no,cargo_basis,package_type_name,unload_method_name,vol_ton_unit_name,vol_ton,weight_ton,vol_size,weight_size,bulk_vol_size,bulk_weight_size,container_count,pod_name,pol_name,ldud_port_name,last_dest_port_name,arrival_at_utc,customs_progress_status_name,source_system,source_table,collected_at_utc,quality_flag,is_synthetic
KRUSN,2026,150,D7UZ,308 HYODONG CHEMI,석유제품운반선,KR,대한민국,MRN78998,BL000062,MBL71003,O,수출,SK3부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,30461.4,30461.4,,,33507.5,30461.4,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,143,200009,송양1호,석유제품운반선,KR,대한민국,MRN49455,BL000063,MBL47536,O,수출,SK4부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,7842.8,7842.8,,,8627.1,7842.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,166,975660,성심호,석유제품운반선,KR,대한민국,MRN62374,BL000064,MBL91952,I,수입,SK5부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,36855.4,36855.4,,,40540.9,36855.4,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,152,220023,창용1호,석유제품운반선,KR,대한민국,MRN59263,BL000065,MBL38850,O,수출,SK6부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,25747.6,25747.6,,,28322.4,25747.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,065,018212,7새한,석유제품운반선,KR,대한민국,MRN47930,BL000066,MBL74519,O,수출,SK7부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,10266.6,10266.6,,,11293.3,10266.6,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,120,018212,7새한,석유제품운반선,KR,대한민국,MRN82600,BL000067,MBL53740,O,수출,SK8부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,45795.5,45795.5,,,50375.1,45795.5,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,026,D7CA,109효동케미,원유운반선,KR,대한민국,MRN41163,BL000068,MBL75982,O,수출,가스부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,4555.0,4555.0,,,5010.5,4555.0,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,038,D7CA,109효동케미,원유운반선,KR,대한민국,MRN55061,BL000069,MBL57925,O,수출,효성부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,24107.8,24107.8,,,26518.6,24107.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,189,D7CA,109효동케미,원유운반선,KR,대한민국,MRN73648,BL000070,MBL97079,O,수출,대한유화부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,20466.0,20466.0,,,22512.6,20466.0,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,025,224805,다온,석유제품운반선,KR,대한민국,MRN34568,BL000071,MBL29367,I,수입,용잠1부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,3294.6,3294.6,,,3624.1,3294.6,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,117,224805,다온,석유제품운반선,KR,대한민국,MRN76786,BL000072,MBL53223,I,수입,용잠2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,44054.0,44054.0,,,48459.4,44054.0,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,191,224805,다온,석유제품운반선,KR,대한민국,MRN41819,BL000073,MBL50886,O,수출,현대오일터미널 신항1부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,39393.5,39393.5,,,43332.9,39393.5,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,117,3E7930,GINGA MARGAY,석유제품운반선,KR,대한민국,MRN31597,BL000074,MBL36347,I,수입,현대오일터미널 신항2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,47201.3,47201.3,,,51921.4,47201.3,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,196,3E7930,GINGA MARGAY,석유제품운반선,KR,대한민국,MRN19152,BL000075,MBL81284,O,수출,SK5부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,38368.8,38368.8,,,42205.7,38368.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,046,3FBN7,SILVER ARIES,석유제품운반선,KR,대한민국,MRN76140,BL000076,MBL85796,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,26434.8,26434.8,,,29078.3,26434.8,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,043,3FBN7,SILVER ARIES,석유제품운반선,KR,대한민국,MRN53154,BL000077,MBL88988,O,수출,S-Oil 2부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,49159.6,49159.6,,,54075.6,49159.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,074,3FBN7,SILVER ARIES,석유제품운반선,KR,대한민국,MRN75156,BL000078,MBL61884,O,수출,S-Oil 4부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,34925.3,34925.3,,,38417.8,34925.3,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,151,200013,유성,석유제품운반선,KR,대한민국,MRN32469,BL000079,MBL69687,O,수출,SK4부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,1868.4,1868.4,,,2055.2,1868.4,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,090,236808,한동27호,석유제품운반선,KR,대한민국,MRN25170,BL000080,MBL90257,I,수입,가스부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,40020.2,40020.2,,,44022.2,40020.2,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,008,236808,한동27호,석유제품운반선,KR,대한민국,MRN80098,BL000081,MBL79382,O,수출,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,40168.7,40168.7,,,44185.6,40168.7,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,146,236808,한동27호,석유제품운반선,KR,대한민국,MRN57642,BL000082,MBL37465,O,수출,정일1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,20368.8,20368.8,,,22405.7,20368.8,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,094,D7MA,한유 임페리얼,석유제품운반선,KR,대한민국,MRN83425,BL000083,MBL32163,O,수출,정일2부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,20995.4,20995.4,,,23094.9,20995.4,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,115,D7MA,한유 임페리얼,석유제품운반선,KR,대한민국,MRN28644,BL000084,MBL79722,O,수출,OTK1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,18020.3,18020.3,,,19822.3,18020.3,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,190,V7B3166,ARGENT ASTER,석유제품운반선,KR,대한민국,MRN60423,BL000085,MBL80508,I,수입,OTK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,34732.0,34732.0,,,38205.2,34732.0,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,005,V7B3166,ARGENT ASTER,석유제품운반선,KR,대한민국,MRN84185,BL000086,MBL98960,O,수출,UTK부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,37581.4,37581.4,,,41339.5,37581.4,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,197,V7B3166,ARGENT ASTER,석유제품운반선,KR,대한민국,MRN13942,BL000087,MBL31399,O,수출,S-Oil 1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,15103.3,15103.3,,,16613.6,15103.3,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,011,224816,루비오션호,석유제품운반선,KR,대한민국,MRN99087,BL000088,MBL52119,I,수입,S-Oil 3부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,7302.0,7302.0,,,8032.2,7302.0,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.117515+00:00,OK,True
KRUSN,2026,045,224816,루비오션호,석유제품운반선,KR,대한민국,MRN34794,BL000089,MBL31920,O,수출,SK1부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,37625.8,37625.8,,,41388.4,37625.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,123,D8BD,미시칸,석유제품운반선,KR,대한민국,MRN46564,BL000090,MBL54392,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5150.4,5150.4,,,5665.4,5150.4,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,143,DSQU4,글로리 하나,석유제품운반선,KR,대한민국,MRN54324,BL000091,MBL17508,I,수입,대한유화부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,38657.8,38657.8,,,42523.6,38657.8,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,193,DSQU4,글로리 하나,석유제품운반선,KR,대한민국,MRN11388,BL000092,MBL45203,O,수출,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,6814.8,6814.8,,,7496.3,6814.8,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,123,190008,부광호,석유제품운반선,KR,대한민국,MRN97011,BL000093,MBL27947,O,수출,S-Oil 2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,30420.6,30420.6,,,33462.7,30420.6,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,056,190008,부광호,석유제품운반선,KR,대한민국,MRN24577,BL000094,MBL62005,I,수입,S-Oil 4부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,6672.5,6672.5,,,7339.8,6672.5,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,017,230024,경성호,석유제품운반선,KR,대한민국,MRN41606,BL000095,MBL27454,O,수출,SK4부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,7313.5,7313.5,,,8044.9,7313.5,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,190,230024,경성호,석유제품운반선,KR,대한민국,MRN14685,BL000096,MBL14842,I,수입,가스부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,44833.4,44833.4,,,49316.7,44833.4,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,176,230024,경성호,석유제품운반선,KR,대한민국,MRN91381,BL000097,MBL92467,I,수입,SK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,14477.7,14477.7,,,15925.5,14477.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,021,DSNA3,제1한미르호,석유제품운반선,KR,대한민국,MRN28309,BL000098,MBL15588,I,수입,SK5부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,10327.6,10327.6,,,11360.4,10327.6,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,093,DSNA3,제1한미르호,석유제품운반선,KR,대한민국,MRN82018,BL000099,MBL54051,I,수입,정일1부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,19226.5,19226.5,,,21149.2,19226.5,,울산,SINGAPORE,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,162,232806,뉴금창골드,기타유조선,KR,대한민국,MRN14994,BL000100,MBL88310,O,수출,정일2부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,1517.9,1517.9,,,1669.7,1517.9,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,171,232806,뉴금창골드,기타유조선,KR,대한민국,MRN72920,BL000101,MBL49645,I,수입,OTK1부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,20615.1,20615.1,,,22676.6,20615.1,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,169,210003,21동방호,석유제품운반선,KR,대한민국,MRN34527,BL000102,MBL13460,I,수입,OTK2부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,5645.1,5645.1,,,6209.6,5645.1,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,189,210003,21동방호,석유제품운반선,KR,대한민국,MRN54289,BL000103,MBL39443,I,수입,UTK부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,46361.5,46361.5,,,50997.7,46361.5,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,180,210003,21동방호,석유제품운반선,KR,대한민국,MRN16668,BL000104,MBL68909,I,수입,UTT부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,44965.5,44965.5,,,49462.1,44965.5,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,125,091031,우빈호,석유제품운반선,KR,대한민국,MRN16574,BL000105,MBL78342,I,수입,S-Oil 1부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,11904.6,11904.6,,,13095.1,11904.6,,울산,휴스턴,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,185,091031,우빈호,석유제품운반선,KR,대한민국,MRN13791,BL000106,MBL31795,O,수출,S-Oil 2부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,17489.8,17489.8,,,19238.8,17489.8,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,191,8PTN,CELESTE I,석유제품운반선,KR,대한민국,MRN28735,BL000107,MBL37754,O,수출,S-Oil 3부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,48282.2,48282.2,,,53110.4,48282.2,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,120,8PTN,CELESTE I,석유제품운반선,KR,대한민국,MRN21531,BL000108,MBL28184,O,수출,S-Oil 4부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,16338.2,16338.2,,,17972.0,16338.2,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,064,D7BB,제이앤 카멜리아,석유제품운반선,KR,대한민국,MRN82481,BL000109,MBL82316,O,수출,SK1부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,13594.1,13594.1,,,14953.5,13594.1,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,195,D7BB,제이앤 카멜리아,석유제품운반선,KR,대한민국,MRN15654,BL000110,MBL13492,I,수입,SK2부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,3249.7,3249.7,,,3574.7,3249.7,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,039,D7BB,제이앤 카멜리아,석유제품운반선,KR,대한민국,MRN41501,BL000111,MBL85978,O,수출,SK3부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,45244.9,45244.9,,,49769.4,45244.9,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,186,SVCK2,SOPHIA,원유운반선,KR,대한민국,MRN43380,BL000112,MBL73133,O,수출,SK4부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,5604.7,5604.7,,,6165.2,5604.7,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,149,088443,이에스 로즈,석유제품운반선,KR,대한민국,MRN38382,BL000113,MBL87135,O,수출,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,42308.7,42308.7,,,46539.6,42308.7,,휴스턴,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,006,DSQI3,우림 드라곤 7호,석유제품운반선,KR,대한민국,MRN64364,BL000114,MBL59069,O,수출,SK6부두,액체,가솔린,1203,PORT-MIS 실선종 기반,벌크,펌프,TON,40221.3,40221.3,,,44243.4,40221.3,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,084,134806,지 위즈덤,LPG운반선,KR,대한민국,MRN62335,BL000115,MBL52789,O,수출,SK7부두,액체,프로페인,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,36562.3,36562.3,,,40218.5,36562.3,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,159,134806,지 위즈덤,LPG운반선,KR,대한민국,MRN72575,BL000116,MBL84192,I,수입,SK8부두,액체,프로페인,1978,PORT-MIS 실선종 기반,벌크,펌프,TON,44743.2,44743.2,,,49217.5,44743.2,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,132,134806,지 위즈덤,LPG운반선,KR,대한민국,MRN44991,BL000117,MBL58792,O,수출,가스부두,액체,부탄,1011,PORT-MIS 실선종 기반,벌크,펌프,TON,48627.6,48627.6,,,53490.4,48627.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,196,180025,디엘 루비,석유제품운반선,KR,대한민국,MRN20210,BL000118,MBL74247,I,수입,효성부두,액체,케로신,1223,PORT-MIS 실선종 기반,벌크,펌프,TON,48762.6,48762.6,,,53638.9,48762.6,,울산,DALIAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.118515+00:00,OK,True
KRUSN,2026,149,3FEE,C. PRIMACY,원유운반선,KR,대한민국,MRN82406,BL000119,MBL30221,O,수출,대한유화부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,1796.3,1796.3,,,1975.9,1796.3,,여수,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119512+00:00,OK,True
KRUSN,2026,138,3FEE,C. PRIMACY,원유운반선,KR,대한민국,MRN69125,BL000120,MBL34846,O,수출,용잠1부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,40767.6,40767.6,,,44844.4,40767.6,,SINGAPORE,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119512+00:00,OK,True
KRUSN,2026,027,3FEE,C. PRIMACY,원유운반선,KR,대한민국,MRN80819,BL000121,MBL30804,I,수입,용잠2부두,액체,원유,1267,PORT-MIS 실선종 기반,벌크,펌프,TON,38759.3,38759.3,,,42635.2,38759.3,,울산,여수,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119570+00:00,OK,True
KRUSN,2026,166,130029,유성호,석유제품운반선,KR,대한민국,MRN35761,BL000122,MBL26662,O,수출,현대오일터미널 신항1부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,11890.8,11890.8,,,13079.9,11890.8,,DALIAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119570+00:00,OK,True
KRUSN,2026,005,130029,유성호,석유제품운반선,KR,대한민국,MRN61764,BL000123,MBL75046,O,수출,현대오일터미널 신항2부두,액체,디젤 연료/경유,1202,PORT-MIS 실선종 기반,벌크,펌프,TON,2445.8,2445.8,,,2690.4,2445.8,,ONSAN,울산,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119570+00:00,OK,True
KRUSN,2026,155,130029,유성호,석유제품운반선,KR,대한민국,MRN16926,BL000124,MBL83236,I,수입,SK5부두,액체,석유증류물(기타),1268,PORT-MIS 실선종 기반,벌크,펌프,TON,34956.7,34956.7,,,38452.4,34956.7,,울산,ONSAN,,,2026-07-27 00:00:00+00:00,반입,UPA_SYNTHETIC,IntgCagInfo(SYNTHETIC),2026-08-17T08:56:22.119570+00:00,OK,True
